,Unnamed: 0,Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies,results
907,907,Fox News,A third California Republican has declared his candidacy for the recall election aimed at ousting incumbent Democrat Gov. Gavin Newsom.,,https://www.facebook.com/FoxNews/?__cft__[0]=AZUk7WYhF80CEHeUCfPL32TKLBOYrOiSF9w7BdkUOKitHHpMfzOJOXHpgLSeLPn0zn-F2GvxnEQpV1z_C49x4YaYA9uuLuQJBX0tR6IL9r_SclkB2z2opI0qUoTbLh8lh8m_xLgH36hiUB3Hih08DLyM&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/161712919_10160488779151336_5698170363930152036_n.png?_nc_cat=101&ccb=1-3&_nc_sid=730e14&_nc_ohc=lcNEFyBWuXAAX9L3b5H&_nc_ht=scontent-sjc3-1.xx&oh=60db9da56e98d40ee1d4702b2690619f&oe=607FE7D6,4400.0,746.0,401.0,0,'FAKE'
908,908,Fox News,"After more than 50 days in office, President Biden has yet to hold a solo news conference -- separating him from over a dozen of his most recent predecessors.","Biden still hasn't held a news conference, 59 days and counting",https://www.facebook.com/FoxNews/?__cft__[0]=AZVDT1lVhZz2O1AjEjHL9kjRZ80s7tyjWHHZgjBHsyRjU9a5xEZEoSLBv5cJXWipYTPGR26AOyfuARfFDZrrgaEMt-twvjdLGMwLGYDExpdOfcWaYV4zu6TV20gXPgZTT-b5TahnFx8Mc8sGI-c_eZZh&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEguBFYN13U1YB4&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FAP21062720509392.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFTpWleT2F0gPdk,6400.0,4200.0,645.0,0,'FAKE'
909,909,Fox News,"SEE IT: NASA successfully tested its ""most powerful rocket"" ever.",NASA successfully tests world's most powerful rocket,https://www.facebook.com/FoxNews/?__cft__[0]=AZXimCbRpmIpVuubi4O1nBvzoPV8eBJZrgZwRqP-20P5zbg1VBFvKO6rPRDQKCIVKYX5KkYdILqIcSOY-elRs8Nc2PKd9FDS42SEbMJSTO3SHQYxnC4RSGdV8GqiSpCuupol7G_4aDC8-MCxF-u5pqbl&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHbS5czZm2j87qs&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FSLS-Rocket-Nasa1.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGYkF7Z2ReNKQjH,1900.0,361.0,258.0,0,'FAKE'
910,910,Fox News,"The FBI and Brooklyn federal prosecutors are circling closer to Governor Andrew Cuomo as they probe if he and his administration provided false data to minimize nursing home resident deaths from COVID-19, sources told The Post Friday night.",Federal probe into nursing home COVID-19 death coverup circles closer to Cuomo,https://www.facebook.com/FoxNews/?__cft__[0]=AZVWBzN1MUXWhAkFNqOIg91XY65p0QablBtiCpmS4T6kc92R6B-EkLEJJet19AkpvGh_E_vmECeT5S6yxUps1DFenXvKvoRY1NDLuoj2CfT1W5JxENlCN2E0O2NR0Mn_cBP2fHhNIJ1JGwF-OS_7dTxu&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEZOScqkHbNNIWk&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FCuomo-.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFr4RomDEgZT8bi,3900.0,956.0,366.0,0,'FAKE'
912,912,Fox News,"""If they want to stop this, just re-implement the Trump administration policies. It’s not a mystery.""",'It's not a mystery': Sen. Kennedy tells 'Fox & Friends' how Biden border crisis can be stopped,https://www.facebook.com/FoxNews/?__cft__[0]=AZW1euXTL_oifdamKtl1VDfjv0DFRnvkaBh1QP73FOE26qO5HmS2gC1nkexpYTrtpmJqZlJmCwJeOwrlD18V4PnZ-douOxohU0vFD7jBTuY_i7J9AY2Tj8Xnevf_MyvyxkvsNJ_z6nKbqODaysk3re2a&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG5ovdpq80KhU9N&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2Ffa936991-88e4-4123-885e-ffe326593e34%2F430a6e2e-ee19-4c56-ac36-efb004635a29%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFDy9jonni43-Ep,4700.0,667.0,470.0,0,'FAKE'
913,913,Fox News,"JUST IN: Japan on Saturday experienced a strong earthquake that shook buildings in the capital, Tokyo, and caused a tsunami advisory for the country’s northeast coast. There were no immediate reports of damage.",Strong quake shakes Japan; tsunami advisory issued,https://www.facebook.com/FoxNews/?__cft__[0]=AZXQmhrxx9M4Jc1TGRNMixnaE4NzLvawb0l4M03LklWwPJa7p4o4qmfHciF7wXZmfgRD-LjbTioL6u0f1_w0OrjpeI_umwzGab-2qWmLnaHqVTKgmzt5-xyLLbk_sG5YBlWHh5e3CBtDJQEB_pciP814&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGTVEi9jxBv0rej&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2Fjapan-quake-516.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEBgUIFn-goT4E3,2000.0,384.0,543.0,0,'FAKE'
917,917,Fox News,The NCAA came under fire Thursday as social media photos appeared to illustrate the disparity between gyms at the men’s tournament bubble in Indiana and the women’s tournament bubble in Texas.,NCAA blasted after photos show disparity between weight rooms at men's and women's tournaments,https://www.facebook.com/FoxNews/?__cft__[0]=AZUJ8iDX__xbBrdu7l71yRTBv1RGlbbnG44pIOT6tmG0Ps4yL4kZWKNj3ovscUs9w3v8sX0SUaOtSNWfjVLmBSocCGKHN1oIiF0Uoev-ONxwnWrIygaSFKcaGPJxxjWXoDOvEMZ2iUAILYz8FIWH_dcI&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEZK6iDfRXlsfq_&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F02%2FNCAA-WBB.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHg5Rf-BJfGyJnS,510.0,319.0,56.0,0,'FAKE'
927,927,Fox News,"Steven Mosher, author of ""Bully of Asia,"" joined ""The Ingraham Angle"" Friday to discuss with host Raymond Arroyo how China is using critical race theory against the United States in their relations.",,https://www.facebook.com/FoxNews/?__cft__[0]=AZVw1f9fd8nJkpFLl6ePevs4JU9vdrBqSFTV6lzcQxS2fwJTEeN2nX5_MwCFg2JztnSfAfS13c0atJyxOeFtG-A1RxqJC0In-WuN4YauCWJ_bju-jCO_x_PDv0CnaSFzAv1o7XYZpULjbr5VAtlqNfKXRM8EChXfldTOp3FfmPcViw&__tn__=-UC%2CP-R,,2200.0,894.0,993.0,0,'FAKE'
928,928,Fox News,"Without opposition, the Senate confirmed veteran diplomat William Burns as CIA director on Thursday, giving him control of the nation's premier spy agency as the U.S. government confronts threats from China, Russia, Iran and elsewhere.",Burns confirmed as CIA director as US faces diverse threats,https://www.facebook.com/FoxNews/?__cft__[0]=AZV7fE2MO2jZg3mBXQ6DLml2v5yiv0BL8J-sGyFAJmwlFKC7IhTbqAZ5xNU9QjJVVtu4_PMHDWQiyCPxyOy2IVs_lJRrvkiZ2Fe-azASKYlYPBS9HQtI8vfDaZxLFtFp9A9nKreAkD0YZLKQ4rXYWRyS&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGbY4GOvdW-tsY9&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F01%2FAP21011418120691-e1610366107225.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEeBtxZRS4XDO8-,1700.0,762.0,108.0,0,'FAKE'
930,930,Fox News,"TODAY IN HISTORY: Tommy LaGarde cuts down the net after his team, the North Carolina Tar Heels, defeated the University of Kentucky Wildcats in the 1977 NCAA Eastern Regional Basketball Tournament.",,https://www.facebook.com/FoxNews/?__cft__[0]=AZVh12hkolGGKhjEF3IdxJeINyH_dQ2prt6O1gROr651Y6TjWvsBaiDtxlLnfdjaF22Hy4rVw8w1fvhkka1JpTV4EUtgiKJmudBgiDi6RAxLf4ZSh7tLf5o16mJuitBI-BVQi0TiRqaxWft3JnxTQHEZ&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p960x960/160167174_10160497324841336_8649136746219421500_o.jpg?_nc_cat=102&ccb=1-3&_nc_sid=730e14&_nc_ohc=bg9OjVbrD8QAX9ZVzJ2&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=8b1f5bd7a447793e40f958faa2d88b9c&oe=60802569,367.0,118.0,47.0,0,'FAKE'
931,931,Fox News,"""What I learned in just the past hour shows that we are now dealing with a humanitarian disaster.""","Texas Gov. Abbott reports COVID outbreak, no 'usable running water' at migrant holding facility",https://www.facebook.com/FoxNews/?__cft__[0]=AZWrA-68vUf1PTRHXHcSmuZe865qlFS6trfdjHySTy-3LHO609uHtcvzxdVKg_9d78TpP9prj4cyG2wE3oAvvpRSRNvwGg8UUUanUbCpHYDu5aeo-ODY9HMG7eB2YFcoBeQBut0mB4OSizY_eoCocC4R&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFAwjcVqVeTclZe&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FBiden-Border-Crisis-Mexico-AP.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQE-Utc_5DM0jGxH,23000.0,7600.0,7400.0,0,'FAKE'
936,936,Fox News,"TONIGHT: Former Secretary of State Mike Pompeo joins Sean Hannity to discuss mounting international tensions under the Biden administration. Tune in to ""Hannity"" at 9p ET on Fox News Channel.",,https://www.facebook.com/FoxNews/?__cft__[0]=AZVWvUqmwD7wfrvh3trlIwVQZLCXq5TV3DG_M1OXr4HD1M_jyNKK5l6yAgSFs2UHC822c9_jEgxDJSWd4jWREKu8MXXe_lKkDzDdDfOPJYpwoKfKSpM_Ol7Ywx8AiomN5ppyWNTjtdEqqiDUEPJ2REcY&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/163178711_10160497708971336_3524504244819424230_n.png?_nc_cat=106&ccb=1-3&_nc_sid=730e14&_nc_ohc=0fIj2pyzmkMAX9pfbdX&_nc_ht=scontent-sjc3-1.xx&oh=b00cce34f738558e83dce55e4fb22207&oe=60812E64,2600.0,836.0,148.0,0,'FAKE'
939,939,Fox News,Some college basketball players competing in the NCAA Men’s Basketball Tournament on Friday took a knee during the national anthem before their games started.,March Madness begins with players kneeling during the national anthem,https://www.facebook.com/FoxNews/?__cft__[0]=AZUU6A9tkrPCguzBK9Oex7q_MjTmcB9Vp5jXHl1dKzUKRIXMlfUCcgwNrtCGrOg-yBOhQTJ4ZJljcXTkViEapbsMEL_KfagJrxxQepM4iuPKLuGVJ1Hm7bix26Y5Yx3jPJtrkcQ5RKu5H_gO6ln5SuZz&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGmkciT5nSrxI0w&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FMarch-Madness-court.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGGbHYiuIkOW6dW,,,,0,'FAKE'
940,940,Fox News,GMC’s newest SUV may also be the last of its kind. https://fxn.ws/3c2hecs,,https://www.facebook.com/FoxNews/?__cft__[0]=AZXa8aiHAZa-q03QdB7PZIeGNg7UVaANraPVP7hYLpjmWItD9dpPz5yNH2e00TEWsOVf_h2_pZdruEBQ69JQmb3oiGksHX5YlJFV908t3UjFMvXrWPbXE2ukVEr37bR9k_cLcOV6TCp48DPxjmM_J6cqPMFVyWrfuU002EwJGQHRlw&__tn__=-UC%2CP-R,,1400.0,837.0,349.0,0,'FAKE'
942,942,Fox News,"Delayed cancer screenings amid the pandemic may result in more patients presenting with advanced forms of the disease in the future, doctors worry.","Why coronavirus-related delays in cancer screenings are concerning, according to experts",https://www.facebook.com/FoxNews/?__cft__[0]=AZVKRr7rR1liVLknS5Oy7rqpQoYMyyzJUdIhI_FVyn28EI_msQLisKqgMRWfOV3qJOEXUvnUqCYwxLHEYe-3QpHNTAe7RmUvlA0rmZaFQs7eUMuVI9EpQ6OiRE8LxlTNIrCy0W53aA2aYLDOg-61DGyc&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHJIrf_Dlf821Wd&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fdoctor_istock.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGXEkH56oJ_rl6I,1000.0,530.0,119.0,0,'FAKE'
943,943,Fox News,A California teacher is suing a Los Angeles teachers union over political ‘rhetoric’ and calls to defund the police.,CA teacher sues union over defund police 'rhetoric': 'Not what we should be doing',https://www.facebook.com/FoxNews/?__cft__[0]=AZUpdR1Uj2b0Doo87ltCYGjBkopIajZpAi4z4YKujLPZyHNlG60uASJoXwe-PhimiNBytOrn1KY5Bfc9aoM-yu1XmcZy3xbmsH9cCbbao3eEnHrw_y7xZSzQ4LD3xxNbyyQpvMKbD3fMGeFHI6Ypu063&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEJ2qSBoBYjYAIS&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2F5f423c29-3b59-4fc7-936b-b34baeb4de6a%2Fc18d0d51-808a-48b2-a986-d170c71053a5%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFmgtAikSt7jqTR,5500.0,688.0,239.0,0,'FAKE'
946,946,Fox News,The CDC has updated K-12 school distancing guidelines to reflect that they can safely reopen while maintaining 3 feet of space between students as long as there is universal mask use.,CDC updates school distancing guidelines to 3 feet amid mounting pressure,https://www.facebook.com/FoxNews/?__cft__[0]=AZV94sJOkW0G6i53Q1BpvRPnJNTfoyzzdb7pFLmhKr0Jl4tFb4qILthl7VlI5QE9mu2VFbIqkIKDahEoiood6PIvY0eseM4fxT75nupgAnMAjqauQs3sboY5An0DHtqdp-VcKvWozFWlWT7JHEcrp0_i&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEa3Ug_8p1nciPY&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fclassroom_distance_istock.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF5jvUaaj91C5r6,1400.0,774.0,210.0,0,'FAKE'
948,948,Fox News,"Sign up to stream exclusive content from Fox Nation today & you’ll receive a FREE copy of Shannon Bream's newest book, “The Women of the Bible Speak.” https://bit.ly/3vrjh18",,https://www.facebook.com/FoxNews/?__cft__[0]=AZUV8tvnpJScYF_i2oK4bKm2AY_CVEfs0hLH2QHQx7x2QtcZS8zGzFXq3lmPEDJGc1fh8xwV-lRpDWoLrFWLqBlcOqzUMLOuyHq2DVbCfeM1uIhDWfyZ07VdhlWupwwXzT6ENaQRk1RsGAjwEa6CJukkp6-6teczceXq8M1-KjgeMw&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/160991945_2888348444753549_4847959452928113481_o.jpg?_nc_cat=107&ccb=1-3&_nc_sid=730e14&_nc_ohc=oWSY5x-xQWYAX93GWCf&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=160e5bd27c3aad84893869c3c407f27f&oe=607E649B,474.0,197.0,58.0,0,'FAKE'
951,951,Fox News,Senator Chuck Schumer holds a press conference on New York coronavirus vaccinations.,,https://www.facebook.com/FoxNews/?__cft__[0]=AZUw6tTwVp1eYnFVXuV4hG_zHfdI-AvaHsnAfvOaIQNn9qsdTsOWjpqnPoPwUVLo6hb7bQTt-2hXUX8NSatJrjDZNXAwAcYzmYirtyvXzgnWKN5GqvFrjfLdHSQCEV6A1568WCLUB9pp2dmfmoaL_xY0-9QNT5KVD17gVlZDYf4HXg&__tn__=kC%2CP-R,,3400.0,6100.0,289.0,24,'FAKE'
952,952,Fox News,House Speaker Nancy Pelosi holds her weekly press conference.,,https://www.facebook.com/FoxNews/?__cft__[0]=AZV-jM3IUQCve6pM-oK5517cJlcUlXfJsQVvkdlpnjHodKSl9iATjaP0HmEWeJ9UC2TaZLhWCNRNTJ1GMW8hBX643tcEgzBXtlWhzbs-YYOzHSTHS6bGPzrfLiCRPZxAAijVgvKQNozx70a66CTKM8TZsJyBjPMF5lyqckWWK3376A&__tn__=kC%2CP-R,,13000.0,15000.0,552.0,1,'FAKE'
955,955,Fox News,"The White House seemingly turned down an invitation for a ""live"" public conversation with Russian President Vladimir Putin, saying President Biden is ""quite busy"" this weekend.",White House says Biden is 'quite busy' after Putin invites president for 'live' chat,https://www.facebook.com/FoxNews/?__cft__[0]=AZVeuC11RLtOKb6dHwVuDCMJRK4iMtH_FzI3SaMPS0HWCIXcoIhxISogeaLTmm5UYUTGK9qszcZ4cFrQyiQbhFzp7lC8B2M_YAnH_bm_7xa9GspPSLC71rj0akA6PO6imGCukgskqqQcrVlH7I00OxI2&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFxplPi7GMqh-WC&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FBiden-Putin2.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFCPCp1GYaeITjV,134000.0,59000.0,20000.0,0,'FAKE'
958,958,Fox News,"In the decision, a judge for the U.S. Court of Appeals for the Ninth Circuit in San Francisco appeared to accuse former Bremerton High School coach Joe Kennedy of seeking publicity rather than divine intervention.",Washington state HS coach fired over post-game prayers loses Ninth Circuit court round,https://www.facebook.com/FoxNews/?__cft__[0]=AZXdsnUMMDagbkJ0muovR0aElCPpHSELH19ZYqi1nGGIRbxRwRt2pQxZvwwSZ5Z5FL-xrBbcsD-e-9ApXMSsb8Jdfmq4J_QomUy-92AksTEubpcWk4yUbVV8h_oE3ZQDMUBhTc5rglxwMmXP5KzAxSUV&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHpG-rL4RXWwCJG&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F01%2FCoach-Kennedy-1-1.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHGHaeeMpme2JvG,4600.0,1900.0,1000.0,0,'FAKE'
960,960,Fox News,"Russian President Vladimir Putin challenged President Joe Biden to an on-air conversation to discuss Biden’s latest warning that Putin would ""pay a price,"" following a report containing evidence of attempted Russian-interference in the 2020 election.",Putin challenges Biden to chat with him in a 'live' conversation,https://www.facebook.com/FoxNews/?__cft__[0]=AZV9YphdcUf1g5Ejsf1_LpAznSLIbDWn3gMCVTBkfnQp7skI2iGAyHNfy61FY1JYu1mfOI2j174Socl03ZCUC8F5fPmORAZOO3RbUiwSjxiYppZpxUXes9jqkdQLfTd76qMv3AsuGLamXrAzXWqwoJO8&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGln4Hr2qWayhrl&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2020%2F12%2FAP20340464541350.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHf0yuDNOXQ4TUi,115000.0,32000.0,17000.0,0,'FAKE'
965,965,Fox News,NASA has released the first-ever recordings of a vehicle driving across Mars.,Mars Perseverance rover captures first sounds of driving on Red Planet,https://www.facebook.com/FoxNews/?__cft__[0]=AZVdgpYGGSdVZYcSOT7Pzt2zRx_pE8jOTWCgBaUh3oq-n_bGvlvs6cuiHm8mafpqwzm0FaueUM8yk1quHFyn2sMtO8adu-wqlA4kQdTZlObRoVJlXQQ0lcNJjKrPoVw0v2YEVL_hyNk7LdiicYG7XCrv&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGY9uUI5BFKXoXY&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F02%2FAP21049773776041.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEHwKwtvZErdIm9,1000.0,414.0,210.0,0,'FAKE'
966,966,Fox News,A school resource officer in Kentucky decided to buy Chick-fil-A for all the students in his school after he found out that many had never eaten there before.,Kentucky school resource officer buys Chick-fil-A for students,https://www.facebook.com/FoxNews/?__cft__[0]=AZUAu8CUiipNed27g43FtTcpevrxlANQRE0DTVUdNBFe0pHkhxGhUkl0a93j81DXjQOxj41oM6A7JJ7_CC89R36bFocjxE_GayRESzs0HtbYsn4Pj-ZPCyoyqAH3tEtWoUvqVhY4yTF2SBYXitI-H2qO&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGgY1wOj253jcvB&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FChick-fil-A-iStock-1154880559.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEl-SUibwpfY2ky,4200.0,413.0,311.0,0,'FAKE'
967,967,Fox News,"Anahi Diaz, the sister of murdered Los Angeles Police Department (LAPD) officer Juan Diaz, blasted the policies of L.A. County District Attorney George Gascón, telling ""Fox & Friends"" on Thursday that ""it’s really scary to be living in the city of L.A. right now.""",'We’re being victimized again': Sister of murdered LAPD officer rips liberal DA Gascón,https://www.facebook.com/FoxNews/?__cft__[0]=AZWUMuQ1_zF6bjrlIYN-DtX6lR1pZ9P0z0leXiMmPVcm56WI-_b6vKUoWm0Zw6RHSflz8WtYllzHgSwNvRfD-7V2L3ruGoBLpnYPkfVEBeWLnoDuzjFVAMdlIqJ_cqmLdjqpNDHw-4J7S3AMsbtrWtQr&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEa5uLuA_PFMwjj&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FJuan-Diaz-George-Gascon-.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQECpCKJpjguHmG_,2000.0,340.0,208.0,0,'FAKE'
968,968,Fox News,"A Maine police officer responding to a crash Wednesday teamed up with a good Samaritan to pull the injured driver to safety as flames shot out of the other side of the overturned vehicle, dashcam video shows.","Maine cop and good Samaritan rescue driver from overturned, burning vehicle",https://www.facebook.com/FoxNews/?__cft__[0]=AZVz2vVQr6NgSKfMx5RY45sHW3iz6jhBuOYpO0hkPaXhy74B-owLE3TbWPlef4aAhRR8TQnd3sGyfb8JgpKsTdci8kGU52tsyInkDdM1LhhmKlESYLx_2WnUr-4TVH7LGc-C3xgLp2C5d0QGf-dFcmVz&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGmTMAR4NSPHaSH&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FMechanic-Falls-Police-Department.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHCMXSApZ4u0tlD,915.0,110.0,116.0,0,'FAKE'
969,969,Fox News,"U.S. Customs and Border Patrol announced on Wednesday the apprehension of multiple convicted ""sexual predators"" that were caught trying to illegally enter America through the southern border.",Texas Republicans rip Biden after Border Patrol captures convicted sex predators illegally crossing border,https://www.facebook.com/FoxNews/?__cft__[0]=AZXJj-9XY1iHR2R_BQCEMv0APFTmFJMrVJC9L8KTNArTNIG_tNlBoNrSNi3qdRP1wNvWGN1JTqnD9Th4CPt6FRDPGrD85TNFpbRe_KO2Mg72pKJT_WWiEe7V1fUgYhnvEZxw-fSdSk1gOAEpb0GDgG8D&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFzD-bNwh_0Ri1-&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2020%2F02%2FBORDER-LOGO.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFEfVTyruX4fayS,33000.0,5600.0,10000.0,0,'FAKE'
971,971,Fox News,"On ""The Ingraham Angle"" Thursday, Florida Governor Ron DeSantis said critical race theory will not be a part of Florida's curriculum because education is about teaching students ""about some of the great folks throughout American history"" and not about trying to ""pit some Americans against each other.""  http://fxn.ws/38WsMMb",,https://www.facebook.com/FoxNews/?__cft__[0]=AZXaJGrllVgo3hmXtdP6SoKWh8DQ95o3jbxYvVFnpB98lEE2Qsu3C4k4oKN0vX3-cd4zoA0AmpOwmIn1Xar_foprGhUSqgmMxDcrHXYAHhBQ4AWCozXbx0H0Zz7lPytG_weZNVKTz7SqyoYXC2NGraRv&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162061055_10160495269031336_2803905455861102938_o.png?_nc_cat=106&ccb=1-3&_nc_sid=730e14&_nc_ohc=q57IKwUpHZMAX-UnfZ5&_nc_ht=scontent-sjc3-1.xx&_nc_tp=30&oh=abcfa3c1a288ba7a4307567ee63b6b4e&oe=607EA8F4,18000.0,1800.0,1500.0,0,'FAKE'
972,972,Fox News,"Embattled Governor Andrew Cuomo's approval and favorable ratings among New Yorkers are sinking, according to a new poll, as the three-term Democratic governor faces a chorus of calls to step down amid mounting sexual harassment allegations from former staffers and a federal probe into whether his administration covered up the deaths of nursing home residents from the coronavirus.",Cuomo's poll numbers keep dropping amid dual scandals,https://www.facebook.com/FoxNews/?__cft__[0]=AZVMOeIstSgK-JddxXSe9IIS69BrFvtora7XpXZ9fS297ti6Ji4xdAFMAKIufKLEWkcqsSWNHRLJtWjcgLITl-prfVU0WA1PJnOIF0ryD45uNQyz9tbXbrmcy3jhIiAyf5bg4Jz_F5KF_pTnTmc7yBdc&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FAP21077626521864.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHQabdTARM8hvEv,1400.0,530.0,78.0,0,'FAKE'
