,Unnamed: 0,Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies,results
864,864,Fox News,California Gov. Gavin Newsom this week acknowledged mistakes in communicating with the public over his administration’s shifting coronavirus lockdown orders last year.,Gavin Newsom admits coronavirus 'communicating' errors as recall battle looms,https://www.facebook.com/FoxNews/?__cft__[0]=AZU3bI3I3CPYu2rt2UOoNp8NvS-8iRVD0dHfG6oJP9qaI6rzwESW6p9m_RFqV9q-wzOWcB97nrX5uLdmgNuH-PSslrDMYSykfM9FxZQCxRG2Cii79CevvQWURscZ9SJe9TwUnoPA2iD87bKPR8lrL015&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEwq2zcFk7qjD20&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FAP21077762674181.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGhB6LaVhbIvt86,1100.0,472.0,84.0,0,'REAL'
867,867,Fox News,The University of Florida suspended multiple college conservative groups for allegedly not wearing masks at a joint group event on campus.,University of Florida suspends conservative groups on campus for allegedly violating mask policy,https://www.facebook.com/FoxNews/?__cft__[0]=AZXsTXAB-UEXxITsHpX1Mkvoemj270GIFaVNOAEsJeTMpYBXVItXs_Fdi2NkeTtmRl40BeZMCctZnDsH5I1F79u9fqaLEwTts2iTtFndQoCdtJB51tntdYCGXC7mvbeX8mjwNfq4tbvtevJ7zhtTXb4m&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFFXgK8hUSVF0Pb&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F01%2FUniversity-of-Florida.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFsx9APAO3MzhR5,1600.0,646.0,143.0,0,'REAL'
869,869,Fox News,"Former White House Chief of Staff Mark Meadows joined ""Justice with Judge Jeanine"" Saturday to discuss the urgency of the immigration crisis at the U.S.-Mexico border and the Biden administration's unwillingness to address it.",,https://www.facebook.com/FoxNews/?__cft__[0]=AZXfVKmPt9dJB0WBR94gIJJvKJzO-BvpW5c5KwjBgKdW5iSkw9aLf9dcDX9SQrdo-7uUzvjS-KT75lj0DeAaXauVxPY-sBnHFHKaLPaSpcZF02ogc7hNB9eCQoE6e60jx4Dk-jGLKyDIhcNH433fUqOT&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/162987260_10160501262281336_5388240627327599580_n.png?_nc_cat=103&ccb=1-3&_nc_sid=730e14&_nc_ohc=rkTtiztBJN8AX-F9hRc&_nc_ht=scontent-sjc3-1.xx&oh=75fa22d8260454e21763a4ffb0bca2a6&oe=60802498,5400.0,1300.0,813.0,0,'REAL'
870,870,Fox News,Michigan Attorney General Dana Nessel has dropped a request by state Republicans to investigate Gov. Gretchen Whitmer's handling of nursing homes during the coronavirus pandemic.,Michigan AG won't investigate Whitmer's COVID nursing home policies,https://www.facebook.com/FoxNews/?__cft__[0]=AZWmzSxQ8cTnUZtSHYTgEQaVbxWucYgVaIHSYWmOi8W4WRVfe0hsB5FkRqzLRgzDUiVRS-KSYerqcfSArQYSYse6BPuf_oi1wc21HB5MLl5vXxVjfsNfh63l8_rxWc5ngmJZjdOtIu0LbXgiLMM3oeuO&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQErS0gqeeTn8tQY&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2020%2F04%2FAP20120831223245.jpg&cfs=1&sx=0&sy=0&sw=1080&sh=564&ext=jpg&ccb=3-4&_nc_hash=AQE9CHqBmQNzqVzc,3500.0,1700.0,450.0,0,'REAL'
871,871,Fox News,"On “Fox News Live” Saturday, Sen. Marsha Blackburn took issue with House Speaker Nancy Pelosi's claim that the Biden administration has the migrant surge at the southern border ""under control."" https://fxn.ws/3r4SHYk",,https://www.facebook.com/FoxNews/?__cft__[0]=AZUbztkyM1Tcn9t2yGi-_TiipO9WA92sE3RI-ZZnzZyBzzAWTFt_bJGSxDCuaD0-R4prRqYkdYThEXua2vnGHt4IdprWqGE1LicYG3pYDWEZlvvvg_RX9XR1NHpMfCR1Uq1jzGRUpv1mrnobvuDkgA60&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162622913_10160499753091336_8250103626574765172_o.jpg?_nc_cat=111&ccb=1-3&_nc_sid=730e14&_nc_ohc=DGJ_PecWv1oAX80x8KZ&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=e3bd3dac32ede7178b18f38cb7d4678b&oe=607F48AE,7500.0,1100.0,936.0,0,'REAL'
874,874,Fox News,"GOP Rep. Andrew Clyde said he wasn't trying to sneak a gun into the House chamber when he bypassed new metal detectors installed at the Capitol in the wake of the Jan. 6 riot. Instead, the Second Amendment enthusiast said he was purposely skirting the new security rules to have a chance to sue House Speaker Nancy Pelosi.",GOP rep says he intentionally sidestepped House metal detectors to get legal standing to sue Pelosi,https://www.facebook.com/FoxNews/?__cft__[0]=AZWQ5-mxEVhMkDL616PHeDGcmrkGMPnfBD2Ka9wloGQ3FGU5fVwNfFAAL_VDynLZA3-0TWsdjV-Z1D1nibKz7gSOmW0NG8snqyg3W2toBhmf4Qnj0jYvIDrCIAuMcwIAsOgKiKdD3f3Kk1DtXMZ31xUK&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGmQAxar_ehcXmp&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FClyde.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFo_1tK-1lZVx-o,32000.0,2900.0,1800.0,0,'REAL'
881,881,Fox News,"On ""Watters' World"" Saturday, Texas Gov. Greg Abbott discussed the challenges his state is facing amid the surge of migrants at the U.S.-Mexico border.",,https://www.facebook.com/FoxNews/?__cft__[0]=AZXFlEeDtHP_qA41t1dCG-BjyHIXA4jF00ATp-G_214mNUnb6gFzddsVTmkq0VBx-ONdDYzKI55RbOezgS0mXKdHt6gjtKj1K6yqEd6qJ52UM0kEvHrNWnl2Ykwgoc9yLlIqnse4aFRPrI6Vwdu85Nvt&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162574222_10160501044626336_3776872858363535646_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=730e14&_nc_ohc=cz3SmnfRz7YAX961Lbw&_nc_oc=AQnkj0XEpHF28s3MFZd-EAQ_23YqXDBGMrMa0ZZE7Rm3bScICEFy4IaFctWAx41rkaQ&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=20c27b566bce5705b3deb692297667bd&oe=608173D6,18000.0,2600.0,2800.0,0,'REAL'
883,883,Fox News,"On ""Your World"" Friday, Steve Moore said tax hikes under the Biden administration will hurt small businesses.",,https://www.facebook.com/FoxNews/?__cft__[0]=AZW6W-dwbcZc5tmZ_ABn5fWlwpAESEH-JTsFRBOqxe612S5xzh_yWLoP7DT4pbNgPSVYk_iGh_cEhhNRAbXr0FJ1v0VbDjEDVwbzimgXwD1ukGR0t6Tb8PC_NTm7Ipn90FudoTCTDjKo7bFrIetWUdV4&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/162494617_10160500758971336_3166404853238492359_n.png?_nc_cat=102&ccb=1-3&_nc_sid=730e14&_nc_ohc=mlr8OGoWUD0AX-B0k5I&_nc_ht=scontent-sjc3-1.xx&oh=8f2415a443961f73eb35ca0f470b0844&oe=607EB4AC,36000.0,6200.0,10000.0,0,'REAL'
884,884,Fox News,"VCU was knocked out of the NCAA Men’s Basketball Tournament on Saturday due to coronavirus issues within the team, the NCAA announced.","VCU out of NCAA Men's Basketball Tournament over coronavirus issue, Oregon advances",https://www.facebook.com/FoxNews/?__cft__[0]=AZU3bb7JU7-I_sLHNsEjdrfVUMSc8tsVOvy2kC3Whk6i_CCQuDf74Y0qt0PSHS3CYfCxzumFAPTTmUPz7_-nclMQdv6nI9-RkgyKLzY62peTxH7bVVraC1gtqskKrLtX0c-fa7aePN4JwV4BOUebGy_a&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEs0VIqcy03zoG8&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FMarch-Madness-logo.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHEpAR42EOA3Jwi,522.0,371.0,68.0,0,'REAL'
887,887,Fox News,Rep. Burgess Owens tweeted out his criticism of the Biden administration on Friday amid the surge of migrants at the U.S.-Mexico border.,,https://www.facebook.com/FoxNews/?__cft__[0]=AZXYIq77HVsNHaPKNRlb9U_4M7V7vH-yy8csf7BgKelpo8YvatIaxpV1wRYoVrh9d3N4_qGHGa1fY_9aCj2ImAIFE75FcdqkhAHsrsGkH1DkTVndLY9b5zTsyVmxhooa4Swzaosinftj-zQ4WMoidi1u&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162299741_10160500369536336_8853882412689131175_o.jpg?_nc_cat=101&ccb=1-3&_nc_sid=730e14&_nc_ohc=7kcGF8YSuMsAX-Vh8CX&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=98f6bd0cadb410e23325838daa2d696a&oe=607F094F,91000.0,9000.0,24000.0,0,'REAL'
888,888,Fox News,Republican Montana Rep. Matt Rosendale demanded Friday night that the Biden administration clarify a report that officials could fly migrants to states near the Canadian border amid a record surge that has overwhelmed facilities at the southern border.,GOP Montana lawmaker objects to flying migrants to northern border facilities,https://www.facebook.com/FoxNews/?__cft__[0]=AZUBJuW9c7gCI-Y9thg9FucVzk3SLu2D5504eKlwUQixUenxK55fHKbT9ymizUWId3i476SGJN4pMsA4Jp9NoABUYKDNWgDUv8nvfWMvctPkQbs7N5AwV-mpfdP7UA_lHTfcQ2H0WzU1dqmkvkjUc59I&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG_GEM4I7BRRi3f&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2Fdccc32cb-f9e7-4de5-a3c5-6e37ce411358%2Fb0a90b04-ff79-4df5-ab3a-5ebb4e586449%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGV-JqohmY-vuEo,9400.0,4200.0,2000.0,0,'REAL'
889,889,Fox News,"""Regardless of what the Biden Administration wants to call this current set of circumstances it has created, this surge in illegal immigration carries significant risks,"" the senators wrote to Homeland Security Secretary Alejandro Mayorkas and Health and Human Services Secretary Xavier Becerra.",9 senators send letter to Biden admin condemning border crisis: 'Significant risks',https://www.facebook.com/FoxNews/?__cft__[0]=AZWEi35jmAPFpg_Dg5IuwwkNZURS5EKjv6nZb4ERZ6LY5NjmYJJxgQRR-upjO-RWC0Yl0Kw9D5kiCF5hn3pWmMeJnFaJPcY3yxAwUOVvpgHv1MCyStha9slVA8ktdqlj9DIeiQsTfy5SC011XMXGJPlu&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH6UvE8S7O7TJON&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2FChuck20Grassley20AP.jpg&cfs=1&sx=0&sy=14&sw=1024&sh=535&ext=jpg&ccb=3-4&_nc_hash=AQFESgmepo5CHfQY,7400.0,1500.0,726.0,0,'REAL'
890,890,Fox News,"""The reason we drove down those tax rates in the Trump tax plan was to make America more competitive place to bring a lot of that capital and a lot of those jobs back to the United States. It worked like a charm. I don't understand the logic of reversing that.""",,https://www.facebook.com/FoxNews/?__cft__[0]=AZVK8TS3q9MkG5jWrQfEpVqo162KJhe5Q8LMNHMLZqBYLX5ONN15jsNkhqZSX8GoXGlx2ALnCaZrpco_hamGcVYA5k_Md9qqXEPVPBrvokdRFPFxJawvaeM3gf-Lv4YwMmNkYwtmYidfTQWLbQ7MaOqRb7xwWuPMpQY50zhXCM5s7g&__tn__=-UC%2CP-R,,9700.0,4100.0,6100.0,0,'REAL'
891,891,Fox News,Top New York firms that toughed it out through the pandemic are now considering packing their bags over $7 billion in proposed new state taxes.,"Top finance, tech firms mulling NY exodus over proposed tax hike",https://www.facebook.com/FoxNews/?__cft__[0]=AZXczWtEVuPt_scnhZrKuPshUtx3I3KWlhm4RQiGqkHnDhCAONzN_UjObGheAu9W8uXNv3Lj0yhcEhn4yrC4ZAjLoBuWplUDYxG2ZVYD_7iZM7FKewa8rNYkgeqgf_F174bmsvnv_AFGxlc-FVqBcoVw&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEav0-UiA1LN0dk&w=500&h=261&url=https%3A%2F%2Fa57.foxnews.com%2Fstatic.foxbusiness.com%2Ffoxbusiness.com%2Fcontent%2Fuploads%2F2021%2F02%2F0%2F0%2Fnyc-video-grab.jpg%3Fve%3D1%26tl%3D1&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEDvqb5rTEink-6,4500.0,1300.0,559.0,0,'REAL'
895,895,Fox News,"Five White House staffers have lost their jobs during the Biden administration due to past marijuana use, press secretary Jen Psaki acknowledged Friday.","5 Biden White House staffers have lost jobs over past marijuana use, says Psaki",https://www.facebook.com/FoxNews/?__cft__[0]=AZWABw9LZBgS9uCtRq-LDXfptZhW1jfcghf717faTgtd3YEfGSn7bdXoN6Y71YWeu7oMiO9cijd8NtmTcCuubJ8e6a7imG6qOn6KpEmsTGOoKMpT52MPMoSLSe6VPVRsSZrUyzIdH3tcEfUQnHljlfRA&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE-7Ewg2TF3pckA&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2F60907867-d4e2-428a-a317-f7cd76182b18%2Ff3b801db-7b36-44d5-9bae-0d3d20c665e9%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQH9ep9zfK5DisQp,20000.0,9400.0,2400.0,0,'REAL'
901,901,Fox News,"On “Fox & Friends” Saturday, Rep. Byron Donalds slammed the Biden administration for the escalating crisis at the southern border. https://fxn.ws/2QnRz5A",,https://www.facebook.com/FoxNews/?__cft__[0]=AZWIMSyY0-wjvmzWDbjanItX3kxiOznzmsSVbzBokBh4Xx_fR534LO_QtC9uipVx0uWXFuPf7dpxRXZ_UC3AtzXdSmjp6P5u4l-X3-03H400qynn5tNKhxCoUemeTBarvnNqOiFKXxTZGxXSp7ZgGH4g&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162422035_10160499061146336_3787614957361912215_o.png?_nc_cat=107&ccb=1-3&_nc_sid=730e14&_nc_ohc=PnEwbwUUqukAX8M3dIK&_nc_ht=scontent-sjc3-1.xx&_nc_tp=30&oh=3a49a722191dbd3c2c8a01893b0d050c&oe=607F34DA,38000.0,4500.0,6400.0,0,'REAL'
906,906,Fox News,"Spectators from abroad will be barred from the Tokyo Olympics when they open in four months, the IOC and local organizers said Saturday.",International spectators to be barred from Tokyo Olympics,https://www.facebook.com/FoxNews/?__cft__[0]=AZXdiwUejUiqLw5GashF5wT_fOhSnCymmEFfbl5_m_wY554Rzr3UNm3d0p9uFUi65v8g5fjlW4-t9rFzCek8q7g_weSxraTLLjT4rZ3a3zX7_zMFVThyWpILG9mdvml5EblGnF-qkTxsc_f9EvF5UvJo&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FTokyo-Olympics-night.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHBMCIjKUmoOTLg,705.0,351.0,98.0,0,'REAL'
911,911,Fox News,Former President Barack Obama called for tighter gun control this week in the wake of the Atlanta-area massage parlor shootings that have left eight people dead. http://fxn.ws/3twC5dQ,,https://www.facebook.com/FoxNews/?__cft__[0]=AZX5ZdoqmtTAM4Bmf9qxYy3ljF5TJpwkiXaVJmc9j8Jfdyvunr5VKMD5RN3Oe_aGzs68RWYTr8KSgIu0-Qz3m-q7N9uPBa2kEVnSoKEpS0dPXgtjxKu39Mdg8Ky2ATzpl9ZR0S4nk1JT96RK7HSEdvYW&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/161786236_10160492289836336_1674806317930155639_o.png?_nc_cat=1&ccb=1-3&_nc_sid=730e14&_nc_ohc=0TxZfb55u-MAX9w2Ijc&_nc_ht=scontent-sjc3-1.xx&_nc_tp=30&oh=8212d7e97bc3d629eafcf2ca7284fc44&oe=6080BA77,55000.0,60000.0,3700.0,0,'REAL'
914,914,Fox News,"Former White House Chief of Staff Mark Meadows on Friday called out the Biden administration for a lack of ""transparency"" regarding the border crisis.",Meadows slams Biden admin's lack of transparency on border crisis: Why won't they allow cameras in?,https://www.facebook.com/FoxNews/?__cft__[0]=AZVckW24_6pi9wBSWCUEoc4XLXyzO3aMobW-tmYCw69SWXLYh24qFDsAoCb4sOnZ5HYjcI3x_xTdhO11ZGyV8HfZsXhLrkjqDhtoe56LYvDOpj8NAbwYvyOZs9qZbuXSDgFdAs_65zSNUGc-sm_cMTzt&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGyh_jjucciCJm7&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2F3e1fb92f-3067-40a4-bb12-56209c49d4ff%2Fd658eaa0-1056-4016-ac8a-4b571b495dea%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGJLurj_fQsMJix,1800.0,536.0,196.0,0,'REAL'
915,915,Fox News,Moderna has begun administering its coronavirus vaccine in children ages 6 months to 12 years as part of a Phase 2/3 study dubbed KidCOVE.,Moderna begins testing COVID-19 vaccine in kids under 12,https://www.facebook.com/FoxNews/?__cft__[0]=AZWhzz0NAH_d-fjuh8dI0uPRxCYUo90rw2h0hYJcHlek8WDV4J0tiP3dRbxHGdraKASxgkfJXv5eDhsSZGYeBJaxUrEpYe5rk4XaTlCgwt9-ezXJdR12AZm8pRgTbuWonHgVx2Ri3Gr2zAkoxF7s4F0S&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFQj6kFJGAuIxbG&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fvaccine_kid_istock.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQESWmCUVE2B7SVv,2200.0,1500.0,391.0,0,'REAL'
916,916,Fox News,"Sen. Ted Cruz, R-Texas, joined Maria Bartiromo on ""Fox News Primetime"" and warned that if Democrats succeed in killing the filibuster, or even adjusting it to a ""talking filibuster"" as has been mentioned, it will lead to a concentration of leftist power and a radical transformation of American governance.",Cruz warns of radical American transformation if Democrats kill filibuster,https://www.facebook.com/FoxNews/?__cft__[0]=AZVAzfc0ASom43GErg55ZDjgfiSftQHDyIcWCQqviwhPDpwuaJzwQhhddsWxLhU_NTQFXTM-RTUc-A1OP7FNOMHOnfHQcMyu1CR3g4bxilxuXQ-et76-rhXqKGIvCZ6eUQ1fBbO9m1S5Na_JsDvG3j4f&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHVoQse4hDIk9yx&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F01%2FBidenCruz.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHO3vJ4DH0uvhVY,24000.0,8200.0,2300.0,0,'REAL'
918,918,Fox News,"Former President Trump urged all Americans to get the coronavirus vaccine in a Fox News exclusive interview on Tuesday, touting its efficacy as both ""a safe vaccine"" and ""something that works.""",Trump urges all Americans to get COVID vaccine: 'It's a safe vaccine' and it 'works',https://www.facebook.com/FoxNews/?__cft__[0]=AZU5bfpZIUbe4cDSqeDJlcoScSdynXWUZlkEVMV_gv6xy0AiE4BtSvUKdeHV6_I_XH6pCwuNRCe2AK8ANWrjKID3vP90JizbgPteLTD1Mix3LXH_7zBS-m1mE_MdCyG4XPa4ILGi37FypZ7HQIrrqeie&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH8u_VE8AA5ubNl&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2Faf179620-d32e-4907-875c-ad16ddb00db0%2Fb2d6346f-b7c5-44e0-9f7b-ffd9539d3251%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&sx=0&sy=17&sw=1280&sh=668&ext=jpg&ccb=3-4&_nc_hash=AQE3O2Y12vy9OCQp,2700.0,2000.0,170.0,0,'REAL'
919,919,Fox News,"Georgia police were able to capture the man accused of killing 8 people in the Atlanta area Tuesday afternoon after the 21-year-old’s parents informed them that he might be the shooter, according to a report.",Georgia police tracked shooting suspect's phone after parents alerted authorities,https://www.facebook.com/FoxNews/?__cft__[0]=AZUj-cnjc4qyRy7descI80jSJXheB6o5hpsJBw3kfA9ZIkWfCIXN_68Yqtlr3TEqVfA8FlJJUsked9cAj9CwpUYrSjr4aW2WxLrFMrfONVgz7gcehpqTi_c7fpUxiNUxVh7T0slcKVQBzrW6HtQxAc-P&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH6XavKu8J3Gokm&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fa92f4d87-Robert-Aaron-Long.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEDA1QaLxzgALrp,7600.0,5900.0,1200.0,0,'REAL'
920,920,Fox News,"White House press secretary Jen Psaki said Wednesday that under President Biden’s plan to increase taxes on wealthy families, rather than individuals, making less than $400,00 could pay more.","Psaki says tax increase on high earners will apply to ‘families,’ not ‘individuals’",https://www.facebook.com/FoxNews/?__cft__[0]=AZWfViOMOLlC4b4j9Bnr1ifHglFGZgMw0nYJiDbtNHWM1tQ_A2wu-WVh_hc9I3gkRBpJil4oii3KTVxe0awIlEmwlSw0--nLABR6sWIzH1xpSkWvfu5aJTcRIaWnRVsBIVc1VBbtKfj_wGiSzXd7vkrt&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHphaXGSx0I1As9&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F02%2FJen-Psaki-White-House-Briefing-Cuomo-Allegation-AP.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFKBRKF84IJ5svl,20000.0,9700.0,2200.0,0,'REAL'
921,921,Fox News,"In a Fox News op-ed, James Carafano said the Biden administration must give up its ""border denial,"" and he laid out steps the president can take to address the crisis. https://fxn.ws/3lusUHQ",,https://www.facebook.com/FoxNews/?__cft__[0]=AZUg-HYbCbbqosFcA4JVK667yjsvZ64OhNtvxkuKdie7mz_PYD8tkCaVKn2OxkVyKGZXq5uOSA9LrubiNLJen7_kmSlERLfow53dw97rl00lqVfPuXauG4A1iy4Vt1tWta35UMXmEP8UXiGh5GNIfZu8&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/162381461_10160495763536336_7580955836222463084_n.png?_nc_cat=111&ccb=1-3&_nc_sid=730e14&_nc_ohc=UabOAepWgmMAX-6PUWe&_nc_ht=scontent-sjc3-1.xx&oh=a00c0f6d73360dce0053722d49d942bd&oe=60800603,9400.0,1000.0,1300.0,0,'REAL'
922,922,Fox News,"President Biden visited the Centers for Disease Control and Prevention (CDC) in Georgia on Friday, commending health officials for having ""changed things"" in a way to ""make everyone healthier"" amid the coronavirus pandemic.","Biden offers veiled criticism of Trump in visit to CDC, says 'science is back'",https://www.facebook.com/FoxNews/?__cft__[0]=AZUS12_-iAnGUSGAXgezjnctSn57bXZUMfQyJPH7h1Bgy2i0w4JKUvCTnwzQ9rp2q3P0hWA4f_l1BFUFf2Q_SkRgzZ82ps8S4jLcuRsLuPP4EYU5juJnZlJlys5gz9ccZT3cqU-l-hcZuqzeFOtZevyS&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFMGTy-ub4atDtQ&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2F526979e7-8bd6-4160-ba6f-613687e143d1%2F9b7f94b4-3af9-4f28-9679-b9ee61c503c3%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFMKU-N7SLhRDER,5900.0,3300.0,202.0,0,'REAL'
923,923,Fox News,"White House chief medical adviser Dr. Anthony Fauci ""is not being honest with the American public"" about when to wear masks, Sen. Rand Paul, R-Ky., told ""Tucker Carlson Tonight"" Friday.","Sen. Rand Paul rips Fauci as 'unconcerned with liberty,' 'not being honest with the American public'",https://www.facebook.com/FoxNews/?__cft__[0]=AZVes9z0WksiVCTiTp6r1YzncLtU1g7BJyLoG0wVBa723QspCdLI48N9OJLSkyl98gFZXAYGJ5tYo7ukU2AL7rzLw0BPgXWjXPKjy89nCsYFZywvmX8tm8KzH85qN2ocwb6vOitQKFmoBywJ64dkWccJ&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2020%2F11%2FRand-Paul-Fauci-REUTERS-AP.jpg&cfs=1&sx=0&sy=14&sw=1024&sh=535&ext=jpg&ccb=3-4&_nc_hash=AQGItPQHCJv4XgUF,5700.0,1600.0,481.0,0,'REAL'
924,924,Fox News,"On ""Fox & Friends"" Friday, restaurant owner Andrew Gruel called out the hypocrisy over mask rules after his 6-year-old son was reprimanded on a flight.",John Kerry's mask-less flight ripped by CA chef whose 6-year-old was reprimanded,https://www.facebook.com/FoxNews/?__cft__[0]=AZUUs9lo6rHbb87cbnbzPfSh7hBHOdr-AZt5x69l5Yb6sm5LjnWeojNSHjDgF3P2d15XyJKZIyM5anb8wEYf9q_z9exhst-dy-vU8jiqN7gjTuAbUcIF0uGDNGGeaLSMS6rjiuxWz3NcGIckOH02rmCJ&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGlf4PTu9nMVXka&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FKerry-no-mask.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF0UeLc6apLefJ2,4300.0,1400.0,667.0,0,'REAL'
